antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'fans', 'review_count', 'useful_user'})","frozenset({'funny_user', 'cool'})",0.2782690168062306,0.31874451015986416,0.22290800491889676,0.8010521885521885,2.513148189283091,1.0,0.13421128346432776,3.4242924558074095,0.8342342482134956,0.5958425946216698,0.7079688686332689,0.7501917321361765
"frozenset({'cool', 'review_count', 'useful_user'})","frozenset({'fans', 'funny_user'})",0.24747906540961528,0.3359138021900802,0.22290800491889676,0.9007145899389521,2.6813860700766137,1.0,0.1397763710947053,6.688658458494471,0.8332772213066655,0.618356075373619,0.8504931884016266,0.7821507542819368
"frozenset({'fans', 'review_count', 'cool'})","frozenset({'funny_user', 'useful_user'})",0.23488903203138725,0.35499209463020437,0.22290800491889676,0.9489928201037096,2.6732787418612136,1.0,0.13952425543241342,12.645433577807045,0.818087244149724,0.6074232463139081,0.9209200701702297,0.7884583380647874
"frozenset({'fans', 'cool', 'useful_user'})","frozenset({'funny_user', 'review_count'})",0.2943374128945365,0.2885050067342039,0.22290800491889676,0.7573213433073372,2.624985097763132,1.0,0.13799018762963033,2.9318400017635655,0.8772541830390698,0.6193017277844661,0.6589172671774455,0.7649763329348247
"frozenset({'funny_user', 'review_count', 'cool', 'cool_user'})",frozenset({'fans'}),0.23487732037243075,0.38834689933829125,0.22199449552029044,0.9451508352031912,2.4337797902175726,1.0,0.13078061642877048,11.151548121609604,0.7699634301886294,0.5532852681047316,0.9103263520818076,0.7583952553530356
"frozenset({'fans', 'funny_user', 'review_count', 'cool'})",frozenset({'cool_user'}),0.22396205422498097,0.4011711658956491,0.22199449552029044,0.9912147675573916,2.4708026194864217,1.0,0.13214737711047023,68.1631178248657,0.7670671498284217,0.5506652722096333,0.9853293095751675,0.7722903989010172
"frozenset({'fans', 'review_count', 'cool', 'cool_user'})",frozenset({'funny_user'}),0.23104760789365814,0.3854775428939509,0.22199449552029044,0.960817112733171,2.4925371930097167,1.0,0.13293083133791808,15.683439888471037,0.7787249015326837,0.5626799655653516,0.936238477839603,0.7683559343820197
"frozenset({'funny_user', 'review_count', 'cool_user'})","frozenset({'fans', 'cool'})",0.27714469754640747,0.31609767523569715,0.22199449552029044,0.8010057471264367,2.5340450432897663,1.0,0.1343897009219706,3.436794354050213,0.837476077616161,0.5979683901700369,0.7090311793542392,0.7516514471089759
"frozenset({'fans', 'funny_user', 'review_count'})","frozenset({'cool', 'cool_user'})",0.26428529601218015,0.3339696668033027,0.22199449552029044,0.8399805016396347,2.5151401014342896,1.0,0.1337312232700904,4.162182359157201,0.8188062995371649,0.5900021788526784,0.7597414256009462,0.7523475239296504
"frozenset({'funny_user', 'review_count', 'cool'})","frozenset({'fans', 'cool_user'})",0.23936288575276687,0.34561105580605495,0.22199449552029044,0.9274390840591056,2.6834763196335727,1.0,0.13926803585449257,9.01847689914757,0.8247678665424154,0.6115897138063434,0.8891165314073688,0.7848818598879059
"frozenset({'fans', 'funny_user', 'cool_user'})","frozenset({'review_count', 'cool'})",0.32628681852784447,0.2576799203607191,0.22199449552029044,0.6803661162957645,2.6403536423922307,1.0,0.13791693410728306,2.3224073462942574,0.922147394770959,0.6132914873653218,0.5694123162348556,0.7709393530301657
"frozenset({'funny_user', 'cool', 'cool_user'})","frozenset({'fans', 'review_count'})",0.30288692393277505,0.28454646600690986,0.22199449552029044,0.7329286211429897,2.5757783304368695,1.0,0.13580909171551558,2.6788850870318948,0.8775733165006656,0.6074736403550942,0.626710378567241,0.756549098190856
"frozenset({'fans', 'funny_user', 'cool'})","frozenset({'review_count', 'cool_user'})",0.28643204309890496,0.29758154242548457,0.22199449552029044,0.7750337326736721,2.604441546866917,1.0,0.1367576063348354,3.122327920192643,0.8633242601478732,0.6132121251334476,0.6797261448636371,0.7605146230372177
"frozenset({'fans', 'review_count', 'cool_user'})","frozenset({'funny_user', 'cool'})",0.2737834514258945,0.31874451015986416,0.22199449552029044,0.8108397142490481,2.543854681112396,1.0,0.13472752340566674,3.6014720909074733,0.8356953379897611,0.5991213098173083,0.7223357630551491,0.7536525143849591
"frozenset({'review_count', 'cool', 'cool_user'})","frozenset({'fans', 'funny_user'})",0.24634303449083564,0.3359138021900802,0.22199449552029044,0.9011600266235618,2.682712114680037,1.0,0.13924447016143177,6.718801868558845,0.8322657710783211,0.6162023341243782,0.8511639397078253,0.7810137348095844
"frozenset({'fans', 'review_count', 'cool'})","frozenset({'funny_user', 'cool_user'})",0.23488903203138725,0.3540551619136851,0.22199449552029044,0.9451037096130833,2.669368537108039,1.0,0.13883082125266888,11.76663912139793,0.8173710639836378,0.6049725520234902,0.9150139653572384,0.7860545507147154
"frozenset({'fans', 'cool', 'cool_user'})","frozenset({'funny_user', 'review_count'})",0.29494641916027403,0.2885050067342039,0.22199449552029044,0.7526604193138501,2.6088296623817935,1.0,0.13690097687422625,2.8765917338908027,0.8746659466308835,0.61416582963419,0.652366379205496,0.7610626932162333
"frozenset({'funny_user', 'review_count', 'cool_user', 'useful_user', 'cool'})",frozenset({'fans'}),0.23443227733208408,0.38834689933829125,0.2217719740001171,0.9459959034820403,2.4359558556896777,1.0,0.13073092599338787,11.326050061004105,0.7699952755533301,0.5530373831775701,0.9117079657414701,0.7585312911058986
"frozenset({'funny_user', 'review_count', 'cool_user', 'fans', 'cool'})",frozenset({'useful_user'}),0.22199449552029044,0.3965567722667916,0.2217719740001171,0.9989976259562121,2.519179335270856,1.0,0.133738553395596,602.0140200885943,0.7751170489203719,0.5589303108120074,0.9983389091173445,0.7791207858074032
"frozenset({'funny_user', 'review_count', 'useful_user', 'fans', 'cool'})",frozenset({'cool_user'}),0.22290800491889676,0.4011711658956491,0.2217719740001171,0.9949035885041769,2.4799977492972833,1.0,0.13234770977933022,117.50009484028914,0.7679577596750962,0.5512503275013827,0.9914893685714959,0.7738574695016944
"frozenset({'review_count', 'cool_user', 'useful_user', 'fans', 'cool'})",frozenset({'funny_user'}),0.23066112314809392,0.3854775428939509,0.2217719740001171,0.9614623000761615,2.494210928237317,1.0,0.13285729100783084,15.94600763202062,0.778683642163783,0.5623496569952188,0.9372883781899154,0.7683898970758154
"frozenset({'funny_user', 'review_count', 'useful_user', 'cool_user'})","frozenset({'fans', 'cool'})",0.276418574691105,0.31609767523569715,0.2217719740001171,0.8023048894161512,2.5381549826898135,1.0,0.1343967051482939,3.459379054669326,0.8375187715790717,0.5981804397270658,0.7109307814504336,0.7519490360381978
"frozenset({'fans', 'funny_user', 'review_count', 'cool_user'})","frozenset({'cool', 'useful_user'})",0.25931955261462786,0.3250922293142824,0.2217719740001171,0.8552072983470328,2.630660536398926,1.0,0.13746920253584538,4.6612002054033566,0.8368890219049742,0.6115488954915385,0.7854629803627015,0.7686945058634796
"frozenset({'funny_user', 'review_count', 'cool', 'cool_user'})","frozenset({'fans', 'useful_user'})",0.23487732037243075,0.3489840135855244,0.2217719740001171,0.944203440538519,2.7055779169870946,1.0,0.13980354403633316,11.667672571530199,0.8239112698191904,0.6124785716596047,0.9142931039700192,0.7898411658696354
"frozenset({'fans', 'funny_user', 'review_count', 'useful_user'})","frozenset({'cool', 'cool_user'})",0.26209521578731626,0.3339696668033027,0.2217719740001171,0.8461504088654542,2.533614555371609,1.0,0.13424012211288738,4.329100443394972,0.8203049840640575,0.5925091523514503,0.7690051286461309,0.7550993312387307
"frozenset({'cool', 'funny_user', 'review_count', 'useful_user'})","frozenset({'fans', 'cool_user'})",0.23620073783451426,0.34561105580605495,0.2217719740001171,0.9389131297104324,2.7166756211563965,1.0,0.14013838761496145,10.712432002032052,0.8273156116897551,0.6159651291392881,0.906650515978976,0.7902969579423054
"frozenset({'fans', 'funny_user', 'review_count', 'cool'})","frozenset({'useful_user', 'cool_user'})",0.22396205422498097,0.38307665280787023,0.2217719740001171,0.9902211996025728,2.584916601793564,1.0,0.13597733991163669,63.087835124893594,0.7900906482386107,0.5756322957198443,0.9841490836066837,0.7845722158702583
"frozenset({'fans', 'funny_user', 'useful_user', 'cool_user'})","frozenset({'review_count', 'cool'})",0.3226913392282017,0.2576799203607191,0.2217719740001171,0.6872572859579719,2.6670967803618506,1.0,0.1386208954067003,2.3735807304515615,0.9228591204960446,0.618439531010157,0.5786956023148389,0.7739531589320812
"frozenset({'cool', 'funny_user', 'useful_user', 'cool_user'})","frozenset({'fans', 'review_count'})",0.29715992270305086,0.28454646600690986,0.2217719740001171,0.7463051274977338,2.6227882495634676,1.0,0.13721616815607748,2.820133993786962,0.8803231185899139,0.6161455113396025,0.6454069195991751,0.762846340502242
"frozenset({'fans', 'funny_user', 'cool', 'cool_user'})","frozenset({'review_count', 'useful_user'})",0.28181764947004745,0.3027463840252972,0.2217719740001171,0.7869342974691435,2.599318568255428,1.0,0.13645269966855153,3.2724817166372673,0.8567236231740457,0.6112922490880331,0.6944215165768508,0.7597340732993686
"frozenset({'fans', 'funny_user', 'cool', 'useful_user'})","frozenset({'review_count', 'cool_user'})",0.2809744100251801,0.29758154242548457,0.2217719740001171,0.7892959859947479,2.652368757690643,1.0,0.1381591756827335,3.333673830993114,0.8664205094002533,0.6215861344537813,0.7000306416593564,0.7672718664280481
"frozenset({'fans', 'review_count', 'useful_user', 'cool_user'})","frozenset({'funny_user', 'cool'})",0.27311588686537447,0.31874451015986416,0.2217719740001171,0.8120068610634649,2.5475163812427963,1.0,0.13471778442433646,3.6238316658467085,0.8357051772350771,0.5992405063291139,0.7240489922794606,0.7538870284153303
"frozenset({'cool', 'review_count', 'useful_user', 'cool_user'})","frozenset({'fans', 'funny_user'})",0.2450430403466651,0.3359138021900802,0.2217719740001171,0.9050327390909525,2.6942410022760264,1.0,0.1394586346170516,6.99279089923349,0.8329454374937091,0.617431282402426,0.8569955809618711,0.7826188728576582
"frozenset({'fans', 'review_count', 'cool', 'cool_user'})","frozenset({'funny_user', 'useful_user'})",0.23104760789365814,0.35499209463020437,0.2217719740001171,0.9598540145985401,2.7038743372536818,1.0,0.13975189971464927,16.066560551938544,0.8195049963252392,0.6088158698517827,0.9377589250189989,0.7922888561330268
"frozenset({'fans', 'review_count', 'cool', 'useful_user'})","frozenset({'funny_user', 'cool_user'})",0.23233589037887217,0.3540551619136851,0.2217719740001171,0.9545317068252848,2.6959971482014136,1.0,0.13951225271366535,14.206489687312974,0.8194726293111825,0.6082292101628496,0.9296096346099456,0.7904543023557802
"frozenset({'fans', 'cool', 'useful_user', 'cool_user'})","frozenset({'funny_user', 'review_count'})",0.29115184165837094,0.2885050067342039,0.2217719740001171,0.761705551086082,2.640181394799266,1.0,0.13777320996179293,2.9857808123881977,0.8764051069128787,0.6196740624386412,0.6650792329259618,0.7651996132470273
"frozenset({'funny_user', 'review_count', 'cool_user'})","frozenset({'fans', 'cool', 'useful_user'})",0.27714469754640747,0.2943374128945365,0.2217719740001171,0.8002028397565922,2.718658263274575,1.0,0.14019792072686874,3.531894979116684,0.8745477753862289,0.6341594105827193,0.7168658734439219,0.7768322809319329
"frozenset({'funny_user', 'review_count', 'useful_user'})","frozenset({'fans', 'cool', 'cool_user'})",0.2812789131580488,0.29494641916027403,0.2217719740001171,0.7884415205895824,2.6731686481711203,1.0,0.13880976577885693,3.33266519406174,0.870869282458248,0.6256732198909633,0.6999398554100678,0.7701737463176629
"frozenset({'fans', 'funny_user', 'review_count'})","frozenset({'cool', 'useful_user', 'cool_user'})",0.26428529601218015,0.3197282895122094,0.2217719740001171,0.8391385269875032,2.624536378272087,1.0,0.13727248836291484,4.228928765528231,0.8413320011618873,0.6122211445198836,0.7635334962008773,0.7663824503069385
"frozenset({'funny_user', 'review_count', 'cool'})","frozenset({'fans', 'useful_user', 'cool_user'})",0.23936288575276687,0.3405867541137202,0.2217719740001171,0.9265094431940503,2.720333166229634,1.0,0.14024814568628902,8.972761597485873,0.831405615129984,0.6191675113625217,0.8885515914877092,0.7888281200358684
"frozenset({'funny_user', 'useful_user', 'cool_user'})","frozenset({'fans', 'review_count', 'cool'})",0.34689933829126895,0.23488903203138725,0.2217719740001171,0.6392977717758271,2.7217012486577086,1.0,0.1402891242165522,2.1211706169253377,0.9685838381696442,0.6160052049446975,0.5285622042749621,0.7917270669808534
"frozenset({'fans', 'funny_user', 'cool_user'})","frozenset({'cool', 'review_count', 'useful_user'})",0.32628681852784447,0.24747906540961528,0.2217719740001171,0.6796841349605168,2.746430829757405,1.0,0.1410228170953694,2.349308968813101,0.9438602125010578,0.6300449176509731,0.5743429181623514,0.7879041563544242
"frozenset({'funny_user', 'cool', 'cool_user'})","frozenset({'fans', 'review_count', 'useful_user'})",0.30288692393277505,0.2782690168062306,0.2217719740001171,0.7321939525172068,2.6312449762492296,1.0,0.13748792747388022,2.694976420351901,0.8893130680417557,0.6170892263572965,0.6289392395242467,0.7645818247434518
"frozenset({'fans', 'funny_user', 'useful_user'})","frozenset({'review_count', 'cool', 'cool_user'})",0.327610235989928,0.24634303449083564,0.2217719740001171,0.6769384763879455,2.7479505470374024,1.0,0.14106747433609948,2.3328589461312217,0.9460174235981396,0.629709687073925,0.571341421366952,0.7885976017957603
"frozenset({'cool', 'funny_user', 'useful_user'})","frozenset({'fans', 'review_count', 'cool_user'})",0.3003689172571295,0.2737834514258945,0.2217719740001171,0.7383319686513041,2.696773544222595,1.0,0.13953593513240126,2.7753353928296938,0.8993118360609812,0.6293538952406273,0.6396831883513676,0.7741794591085582
"frozenset({'fans', 'funny_user', 'cool'})","frozenset({'review_count', 'useful_user', 'cool_user'})",0.28643204309890496,0.29539146220062074,0.2217719740001171,0.7742568589769799,2.6211213188386897,1.0,0.13716239396802035,3.121284370396561,0.866748412124276,0.615945093191946,0.679619066598232,0.7625149967710211
"frozenset({'review_count', 'useful_user', 'cool_user'})","frozenset({'fans', 'funny_user', 'cool'})",0.29539146220062074,0.28643204309890496,0.2217719740001171,0.7507731345650622,2.6211213188386897,1.0,0.13716239396802035,2.863126154781963,0.8777695137195268,0.615945093191946,0.6507314222498332,0.7625149967710211
"frozenset({'fans', 'review_count', 'cool_user'})","frozenset({'cool', 'funny_user', 'useful_user'})",0.2737834514258945,0.3003689172571295,0.2217719740001171,0.8100269495658124,2.696773544222595,1.0,0.13953593513240126,3.6827912229858306,0.8663896668592906,0.6293538952406273,0.7284668232729068,0.7741794591085582
"frozenset({'review_count', 'cool', 'cool_user'})","frozenset({'fans', 'funny_user', 'useful_user'})",0.24634303449083564,0.327610235989928,0.2217719740001171,0.9002567272035751,2.7479505470374024,1.0,0.14106747433609948,6.741204144989439,0.8440078992341439,0.629709687073925,0.8516585496460193,0.7885976017957603
"frozenset({'fans', 'review_count', 'useful_user'})","frozenset({'funny_user', 'cool', 'cool_user'})",0.2782690168062306,0.30288692393277505,0.2217719740001171,0.7969696969696969,2.6312449762492296,1.0,0.13748792747388022,3.4335420164505095,0.8589790141833578,0.6170892263572965,0.7087555663484295,0.7645818247434518
"frozenset({'cool', 'review_count', 'useful_user'})","frozenset({'fans', 'funny_user', 'cool_user'})",0.24747906540961528,0.32628681852784447,0.2217719740001171,0.8961241777483318,2.746430829757405,1.0,0.1410228170953694,6.485755461361324,0.8450144539503122,0.6300449176509731,0.8458159568368763,0.7879041563544242
"frozenset({'fans', 'review_count', 'cool'})","frozenset({'funny_user', 'useful_user', 'cool_user'})",0.23488903203138725,0.34689933829126895,0.2217719740001171,0.9441563621858795,2.7217012486577086,1.0,0.1402891242165522,11.69516684931277,0.8267856194879795,0.6160052049446975,0.9144945931182878,0.7917270669808534
"frozenset({'fans', 'useful_user', 'cool_user'})","frozenset({'funny_user', 'review_count', 'cool'})",0.3405867541137202,0.23936288575276687,0.2217719740001171,0.6511467968776865,2.720333166229634,1.0,0.14024814568628902,2.1803930921068297,0.9590313385522711,0.6191675113625217,0.5413671031980116,0.7888281200358684
"frozenset({'cool', 'useful_user', 'cool_user'})","frozenset({'fans', 'funny_user', 'review_count'})",0.3197282895122094,0.26428529601218015,0.2217719740001171,0.6936263736263737,2.624536378272087,1.0,0.13727248836291484,2.4013643494580923,0.9099016093826046,0.6122211445198836,0.5835700649817399,0.7663824503069385
"frozenset({'fans', 'cool', 'cool_user'})","frozenset({'funny_user', 'review_count', 'useful_user'})",0.29494641916027403,0.2812789131580488,0.2217719740001171,0.7519059720457434,2.6731686481711208,1.0,0.13880976577885693,2.8969705267329866,0.887751135793388,0.6256732198909633,0.6548118143515481,0.7701737463176629
"frozenset({'fans', 'cool', 'useful_user'})","frozenset({'funny_user', 'review_count', 'cool_user'})",0.2943374128945365,0.27714469754640747,0.2217719740001171,0.7534617221072736,2.7186582632745755,1.0,0.14019792072686874,2.932020571540298,0.8958551979920241,0.6341594105827193,0.6589382729075931,0.7768322809319329
